REGION,STORAGE,SEASON,DAYTYPE,YEAR,VALUE
GLOBAL,LDSINDNO01,3,1,2033,0.0359999999999999
GLOBAL,LDSINDNO01,3,1,2034,0.0359999999999999
GLOBAL,LDSINDNO01,3,1,2035,0.0359999999999999
GLOBAL,LDSINDNO01,3,1,2036,0.0359999999999999
GLOBAL,LDSINDNO01,3,1,2037,0.0359999999999999
GLOBAL,LDSINDNO01,3,1,2039,0.0359999999999999
GLOBAL,LDSINDNO01,3,1,2040,0.0359999999999999
GLOBAL,LDSINDNO01,3,1,2041,0.013852399171752
GLOBAL,LDSINDNO01,3,1,2044,0.0138522172003424
GLOBAL,LDSINDNO01,3,1,2045,-1.869382115617352e-07
GLOBAL,LDSINDNO01,3,1,2046,0.0138523991730197
GLOBAL,LDSINDNO01,3,1,2047,0.013852399171752
GLOBAL,LDSINDNO01,3,1,2048,0.013852399171752
GLOBAL,LDSINDNO01,3,1,2049,0.0138523991729023
GLOBAL,LDSINDNO01,4,1,2028,0.0359999999999999
GLOBAL,LDSINDNO01,4,1,2030,-1.4399999036908697e-07
GLOBAL,LDSINDNO01,4,1,2031,-1.4399999036908697e-07
GLOBAL,LDSINDNO01,4,1,2032,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,2033,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,2034,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,2035,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,2036,-1.4399999036908697e-07
GLOBAL,LDSINDNO01,4,1,2037,-1.5045580263705716e-07
GLOBAL,LDSINDNO01,4,1,2039,-1.4399999036908697e-07
GLOBAL,LDSINDNO01,4,1,2040,-1.4399999036908697e-07
GLOBAL,LDSINDNO01,4,1,2041,-1.4399999036908697e-07
GLOBAL,LDSINDNO01,4,1,2042,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,2045,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,2046,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,2047,-1.4399999036908697e-07
GLOBAL,LDSINDNO01,4,1,2048,-1.4399999036908697e-07
GLOBAL,LDSINDNO01,4,1,2049,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,2050,-1.439999903737129e-07
GLOBAL,LDSINDSO01,1,1,2028,0.09468
GLOBAL,LDSINDSO01,1,1,2030,0.09468
GLOBAL,LDSINDSO01,1,1,2033,0.09468
GLOBAL,LDSINDSO01,1,1,2035,0.09468
GLOBAL,LDSINDSO01,1,1,2036,0.09468
GLOBAL,LDSINDSO01,1,1,2037,0.09468
GLOBAL,LDSINDSO01,1,1,2046,-2.5823252874393185e-09
GLOBAL,LDSINDSO01,2,1,2029,0.09468
GLOBAL,LDSINDSO01,2,1,2030,0.0023278359078461
GLOBAL,LDSINDSO01,2,1,2037,3.787200000132663e-07
GLOBAL,LDSINDSO01,2,1,2041,6.197580192102148e-09
GLOBAL,LDSINDSO01,2,1,2042,6.197580192102148e-09
GLOBAL,LDSINDSO01,2,1,2043,-1.1368679224688095e-13
GLOBAL,LDSINDSO01,2,1,2044,2.966566107457556e-07
GLOBAL,LDSINDSO01,3,1,2029,0.09468
GLOBAL,LDSINDSO01,3,1,2030,0.09468
GLOBAL,LDSINDSO01,3,1,2032,0.09468
GLOBAL,LDSINDSO01,3,1,2033,0.09468
GLOBAL,LDSINDSO01,3,1,2035,0.0276735805227372
GLOBAL,LDSINDSO01,3,1,2036,0.09468
GLOBAL,LDSINDSO01,3,1,2037,0.09468
GLOBAL,LDSINDSO01,3,1,2038,0.09468
GLOBAL,LDSINDSO01,3,1,2039,0.09468
GLOBAL,LDSINDSO01,3,1,2041,0.0132978385303306
GLOBAL,LDSINDSO01,3,1,2042,-1.794606830980799e-07
GLOBAL,LDSINDSO01,3,1,2044,0.0144
GLOBAL,LDSINDSO01,3,1,2045,0.0144
GLOBAL,LDSINDSO01,3,1,2047,0.0144
GLOBAL,LDSINDSO01,4,1,2029,0.09468
GLOBAL,LDSINDSO01,4,1,2030,-3.787199746974366e-07
GLOBAL,LDSINDSO01,4,1,2034,-3.787199923684793e-07
GLOBAL,LDSINDSO01,4,1,2035,-3.787199746974366e-07
GLOBAL,LDSINDSO01,4,1,2036,-3.787199746974366e-07
GLOBAL,LDSINDSO01,4,1,2038,-3.787199746974366e-07
GLOBAL,LDSINDSO01,4,1,2039,-1.0338154590119825e-07
GLOBAL,LDSINDSO01,4,1,2040,-1.0338154590119825e-07
GLOBAL,LDSINDSO01,4,1,2042,-1.3823999076246514e-07
GLOBAL,LDSINDSO01,4,1,2043,0.0144
GLOBAL,LDSINDSO01,4,1,2045,0.0144
GLOBAL,LDSINDSO01,4,1,2046,0.0144
GLOBAL,LDSINDWE01,1,1,2032,0.0702699999999999
GLOBAL,LDSINDWE01,1,1,2033,0.0702699999999999
GLOBAL,LDSINDWE01,2,1,2028,0.07567
GLOBAL,LDSINDWE01,2,1,2029,0.07567
GLOBAL,LDSINDWE01,2,1,2034,1.2601387724964218e-08
GLOBAL,LDSINDWE01,2,1,2035,1.2601387724964218e-08
GLOBAL,LDSINDWE01,2,1,2036,1.2524276629677368e-08
GLOBAL,LDSINDWE01,2,1,2041,1.2524276629677368e-08
GLOBAL,LDSINDWE01,2,1,2042,1.2524276629677368e-08
GLOBAL,LDSINDWE01,2,1,2043,1.2524276629677368e-08
GLOBAL,LDSINDWE01,2,1,2044,1.2524276629677368e-08
GLOBAL,LDSINDWE01,2,1,2045,1.2524276629677368e-08
GLOBAL,LDSINDWE01,2,1,2046,1.2524276629677368e-08
GLOBAL,LDSINDWE01,2,1,2047,1.2524276629677368e-08
GLOBAL,LDSINDWE01,2,1,2049,1.2524276629677368e-08
GLOBAL,LDSINDWE01,2,1,2050,1.2524276629677368e-08
GLOBAL,LDSINDWE01,3,1,2030,-2.881649053092239e-07
GLOBAL,LDSINDWE01,3,1,2031,0.0702699999999999
GLOBAL,LDSINDWE01,3,1,2032,0.0205383142808892
GLOBAL,LDSINDWE01,3,1,2034,0.0270386164406519
GLOBAL,LDSINDWE01,3,1,2035,0.0270387569807931
GLOBAL,LDSINDWE01,3,1,2036,0.0698399999999999
GLOBAL,LDSINDWE01,3,1,2038,0.0698399999999999
GLOBAL,LDSINDWE01,3,1,2040,0.0698399999999999
GLOBAL,LDSINDWE01,3,1,2042,0.0268732917392658
GLOBAL,LDSINDWE01,3,1,2043,0.0268732667271807
GLOBAL,LDSINDWE01,3,1,2044,0.0268732917392658
GLOBAL,LDSINDWE01,3,1,2045,0.026873291739431
GLOBAL,LDSINDWE01,3,1,2046,0.0268736543997945
GLOBAL,LDSINDWE01,3,1,2047,0.0268736543988384
GLOBAL,LDSINDWE01,3,1,2048,0.026873627907811
GLOBAL,LDSINDWE01,3,1,2049,0.0268730780246776
GLOBAL,LDSINDWE01,3,1,2050,0.0268727153647444
GLOBAL,LDSINDWE01,4,1,2029,0.07567
GLOBAL,LDSINDWE01,4,1,2031,-2.810799812220176e-07
GLOBAL,LDSINDWE01,4,1,2035,-2.8107998120351397e-07
GLOBAL,LDSINDWE01,4,1,2042,-2.793599813236152e-07
GLOBAL,LDSINDWE01,4,1,2043,-2.793599813236152e-07
GLOBAL,LDSINDWE01,4,1,2044,-2.793599813236152e-07
GLOBAL,LDSINDWE01,4,1,2045,-2.793599813143634e-07
GLOBAL,LDSINDWE01,4,1,2046,-2.793599813143634e-07
GLOBAL,LDSINDWE01,4,1,2047,-2.793599813236152e-07
GLOBAL,LDSINDWE01,4,1,2048,-2.793599813236152e-07
GLOBAL,SDSINDNO01,1,1,2031,0.00156
GLOBAL,SDSINDNO01,1,1,2034,8.380408865124589e-09
GLOBAL,SDSINDNO01,2,1,2037,8.380374498951486e-09
GLOBAL,SDSINDNO01,2,1,2049,2.654056330177873e-10
GLOBAL,SDSINDNO01,3,1,2030,3.474484236041728e-08
GLOBAL,SDSINDNO01,3,1,2033,2.518323999182483e-08
GLOBAL,SDSINDNO01,3,1,2038,2.518323999182483e-08
GLOBAL,SDSINDNO01,3,1,2045,1.9383266459992516e-08
GLOBAL,SDSINDNO01,3,1,2047,-3.985713576543093e-08
GLOBAL,SDSINDNO01,4,1,2028,9e-05
GLOBAL,SDSINDNO01,4,1,2029,9e-05
GLOBAL,SDSINDNO01,4,1,2032,0.00156
GLOBAL,SDSINDNO01,4,1,2033,0.00156
GLOBAL,SDSINDNO01,4,1,2034,0.00156
GLOBAL,SDSINDNO01,4,1,2035,0.00156
GLOBAL,SDSINDNO01,4,1,2037,0.00156
GLOBAL,SDSINDNO01,4,1,2040,0.00156
GLOBAL,SDSINDNO01,4,1,2042,-4.911258368739401e-09
GLOBAL,SDSINDNO01,4,1,2049,0.00148
GLOBAL,SDSINDNO01,4,1,2050,0.00148
GLOBAL,SDSINDSO01,1,1,2032,0.00144
GLOBAL,SDSINDSO01,1,1,2033,0.00144
GLOBAL,SDSINDSO01,1,1,2035,0.00144
GLOBAL,SDSINDSO01,1,1,2036,0.00144
GLOBAL,SDSINDSO01,1,1,2044,-2.5823252848162416e-10
GLOBAL,SDSINDSO01,2,1,2033,3.069014891302048e-08
GLOBAL,SDSINDSO01,2,1,2039,2.966566107479743e-08
GLOBAL,SDSINDSO01,2,1,2041,7.735730306560363e-09
GLOBAL,SDSINDSO01,2,1,2050,2.9923889381007005e-08
GLOBAL,SDSINDSO01,3,1,2031,0.00144
GLOBAL,SDSINDSO01,3,1,2032,0.00144
GLOBAL,SDSINDSO01,3,1,2033,0.00144
GLOBAL,SDSINDSO01,3,1,2035,0.00144
GLOBAL,SDSINDSO01,3,1,2036,0.00144
GLOBAL,SDSINDSO01,3,1,2040,0.00144
GLOBAL,SDSINDSO01,3,1,2041,0.00144
GLOBAL,SDSINDSO01,3,1,2042,0.00144
GLOBAL,SDSINDSO01,3,1,2043,0.00144
GLOBAL,SDSINDSO01,3,1,2044,0.00144
GLOBAL,SDSINDSO01,3,1,2046,0.00144
GLOBAL,SDSINDSO01,3,1,2048,0.00144
GLOBAL,SDSINDSO01,4,1,2030,0.00144
GLOBAL,SDSINDSO01,4,1,2032,0.00144
GLOBAL,SDSINDSO01,4,1,2033,0.00144
GLOBAL,SDSINDSO01,4,1,2034,0.00144
GLOBAL,SDSINDSO01,4,1,2035,0.00144
GLOBAL,SDSINDSO01,4,1,2036,0.00144
GLOBAL,SDSINDSO01,4,1,2037,0.00144
GLOBAL,SDSINDSO01,4,1,2038,0.00144
GLOBAL,SDSINDSO01,4,1,2039,0.00144
GLOBAL,SDSINDSO01,4,1,2040,0.00144
GLOBAL,SDSINDSO01,4,1,2041,0.00144
GLOBAL,SDSINDSO01,4,1,2043,0.00144
GLOBAL,SDSINDSO01,4,1,2045,0.00144
GLOBAL,SDSINDSO01,4,1,2046,0.00144
GLOBAL,SDSINDSO01,4,1,2047,0.00144
GLOBAL,SDSINDWE01,1,1,2031,0.0008099999999999
GLOBAL,SDSINDWE01,1,1,2032,0.0008099999999999
GLOBAL,SDSINDWE01,1,1,2033,0.0008099999999999
GLOBAL,SDSINDWE01,2,1,2046,1.683218777700281e-08
GLOBAL,SDSINDWE01,2,1,2047,1.683218777700281e-08
GLOBAL,SDSINDWE01,2,1,2049,4.3513482974266524e-09
GLOBAL,SDSINDWE01,3,1,2031,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2033,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2034,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2035,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2038,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2040,0.0008099956486338
GLOBAL,SDSINDWE01,3,1,2041,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2042,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2045,0.000810012583796
GLOBAL,SDSINDWE01,3,1,2046,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2048,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2050,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2030,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2031,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2032,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2033,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2034,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2036,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2037,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2038,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2039,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2040,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2041,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2042,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2046,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2048,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2049,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2050,0.0008099999999999
