REGION,STORAGE,SEASON,DAYTYPE,YEAR,VALUE
GLOBAL,LDSINDSO01,4,1,2035,-3.787199746974366e-07
GLOBAL,LDSINDSO01,4,1,2036,-3.787199746974366e-07
GLOBAL,LDSINDSO01,4,1,2039,0.0645900783198808
GLOBAL,LDSINDSO01,4,1,2041,-3.7736229682637006e-08
GLOBAL,LDSINDSO01,4,1,2042,0.0235765028641213
GLOBAL,LDSINDSO01,4,1,2043,0.0144
GLOBAL,LDSINDSO01,4,1,2044,0.0144
GLOBAL,LDSINDSO01,4,1,2045,0.0144
GLOBAL,LDSINDWE01,1,1,2028,0.07567
GLOBAL,LDSINDWE01,1,1,2031,0.0702699999999999
GLOBAL,LDSINDWE01,1,1,2032,0.0702699999999999
GLOBAL,LDSINDWE01,1,1,2034,0.0702699999999999
GLOBAL,LDSINDWE01,1,1,2037,0.0698399999999999
GLOBAL,LDSINDWE01,1,1,2038,0.0698399999999999
GLOBAL,LDSINDWE01,1,1,2040,-1.2524277638298286e-08
GLOBAL,LDSINDWE01,1,1,2044,8.878278583159538e-08
GLOBAL,LDSINDWE01,1,1,2049,0.0698399999999999
GLOBAL,LDSINDWE01,2,1,2044,8.878279460222682e-08
GLOBAL,LDSINDWE01,3,1,2030,0.0702697189200187
GLOBAL,LDSINDWE01,3,1,2031,0.0702699999999999
GLOBAL,LDSINDWE01,3,1,2033,0.0702699999999999
GLOBAL,LDSINDWE01,3,1,2036,0.0698399999999999
GLOBAL,LDSINDWE01,3,1,2037,0.0698399999999999
GLOBAL,LDSINDWE01,3,1,2038,0.0698399999999999
GLOBAL,LDSINDWE01,3,1,2041,0.0698399999999999
GLOBAL,LDSINDWE01,3,1,2042,0.0698399999999999
GLOBAL,LDSINDWE01,3,1,2045,0.0204132114888896
GLOBAL,LDSINDWE01,3,1,2046,0.0698399999999999
GLOBAL,LDSINDWE01,3,1,2047,0.0698399999999999
GLOBAL,LDSINDWE01,3,1,2049,0.0698399999999999
GLOBAL,LDSINDWE01,3,1,2050,0.0698399999999999
GLOBAL,LDSINDWE01,4,1,2028,0.07567
GLOBAL,LDSINDWE01,4,1,2030,-2.8107998120351397e-07
GLOBAL,LDSINDWE01,4,1,2032,-2.8107998120351397e-07
GLOBAL,LDSINDWE01,4,1,2034,-2.8107998120351397e-07
GLOBAL,LDSINDWE01,4,1,2035,-2.8107998120351397e-07
GLOBAL,LDSINDWE01,4,1,2036,-2.793599813236152e-07
GLOBAL,LDSINDWE01,4,1,2037,-2.793599813236152e-07
GLOBAL,LDSINDWE01,4,1,2038,-2.793599813236152e-07
GLOBAL,LDSINDWE01,4,1,2039,0.0476441828718414
GLOBAL,LDSINDWE01,4,1,2040,-8.878290744722724e-08
GLOBAL,LDSINDWE01,4,1,2041,-7.625863081275518e-08
GLOBAL,LDSINDWE01,4,1,2042,0.0476441828723516
GLOBAL,LDSINDWE01,4,1,2043,-8.878290744722724e-08
GLOBAL,LDSINDWE01,4,1,2044,0.0476443035431141
GLOBAL,LDSINDWE01,4,1,2045,-2.793599813143634e-07
GLOBAL,LDSINDWE01,4,1,2046,0.0698399999999999
GLOBAL,LDSINDWE01,4,1,2048,-2.793599813236152e-07
GLOBAL,SDSINDEA01,1,1,2048,119.9204736301404
GLOBAL,SDSINDEA01,1,1,2049,119.9204736301404
GLOBAL,SDSINDEA01,2,1,2048,21.554617050338376
GLOBAL,SDSINDEA01,2,1,2049,13.121641121443163
GLOBAL,SDSINDEA01,3,1,2048,55.49024871817754
GLOBAL,SDSINDEA01,3,1,2049,119.9204736301404
GLOBAL,SDSINDEA01,3,1,2050,119.9204736301404
GLOBAL,SDSINDEA01,4,1,2048,94.31197227863778
GLOBAL,SDSINDEA01,4,1,2049,27.99887750716452
GLOBAL,SDSINDEA01,4,1,2050,27.754263365010218
GLOBAL,SDSINDNO01,1,1,2030,0.00156
GLOBAL,SDSINDNO01,1,1,2037,0.00156
GLOBAL,SDSINDNO01,1,1,2046,41.34009866101714
GLOBAL,SDSINDNO01,1,1,2049,633.962647078585
GLOBAL,SDSINDNO01,2,1,2028,9e-05
GLOBAL,SDSINDNO01,2,1,2048,330.25063728610354
GLOBAL,SDSINDNO01,2,1,2049,330.25064204549125
GLOBAL,SDSINDNO01,3,1,2029,9e-05
GLOBAL,SDSINDNO01,3,1,2030,0.00156
GLOBAL,SDSINDNO01,3,1,2035,3.47448423599836e-08
GLOBAL,SDSINDNO01,3,1,2037,0.00156
GLOBAL,SDSINDNO01,3,1,2038,0.00156
GLOBAL,SDSINDNO01,3,1,2039,0.00156
GLOBAL,SDSINDNO01,3,1,2040,0.00156
GLOBAL,SDSINDNO01,3,1,2042,0.0015299999999999
GLOBAL,SDSINDNO01,3,1,2043,0.0015299999999999
GLOBAL,SDSINDNO01,3,1,2044,0.0015299999999999
GLOBAL,SDSINDNO01,3,1,2045,0.0015299999999999
GLOBAL,SDSINDNO01,3,1,2046,99.7248683939978
GLOBAL,SDSINDNO01,3,1,2047,593.0465398140474
GLOBAL,SDSINDNO01,3,1,2048,660.502754572207
GLOBAL,SDSINDNO01,3,1,2049,108.2601620452574
GLOBAL,SDSINDNO01,3,1,2050,123.83804110614724
GLOBAL,SDSINDNO01,4,1,2028,9e-05
GLOBAL,SDSINDNO01,4,1,2030,0.00156
GLOBAL,SDSINDNO01,4,1,2032,0.00156
GLOBAL,SDSINDNO01,4,1,2033,0.00156
GLOBAL,SDSINDNO01,4,1,2034,0.00156
GLOBAL,SDSINDNO01,4,1,2035,0.00156
GLOBAL,SDSINDNO01,4,1,2036,0.00156
GLOBAL,SDSINDNO01,4,1,2038,0.00156
GLOBAL,SDSINDNO01,4,1,2039,0.00156
GLOBAL,SDSINDNO01,4,1,2040,0.00156
GLOBAL,SDSINDNO01,4,1,2041,0.00156
GLOBAL,SDSINDNO01,4,1,2043,0.0015299999999999
GLOBAL,SDSINDNO01,4,1,2046,49.861440358185206
GLOBAL,SDSINDNO01,4,1,2047,171.6688399387566
GLOBAL,SDSINDNO01,4,1,2048,402.1804217832071
GLOBAL,SDSINDNO01,4,1,2049,393.6601594892469
GLOBAL,SDSINDNO01,4,1,2050,189.57444896507008
GLOBAL,SDSINDSO01,1,1,2032,0.00144
GLOBAL,SDSINDSO01,1,1,2033,0.00144
GLOBAL,SDSINDSO01,1,1,2034,0.00144
GLOBAL,SDSINDSO01,1,1,2041,-2.5823252869846465e-10
GLOBAL,SDSINDSO01,1,1,2043,5.59340283323822e-09
GLOBAL,SDSINDSO01,1,1,2045,7.73571970963299e-09
GLOBAL,SDSINDSO01,1,1,2049,30.945631645967428
GLOBAL,SDSINDSO01,2,1,2034,5.905162401937954e-09
GLOBAL,SDSINDSO01,2,1,2036,7.735720472633996e-09
GLOBAL,SDSINDSO01,2,1,2038,3.069014891333652e-08
GLOBAL,SDSINDSO01,2,1,2045,7.735720472923117e-09
GLOBAL,SDSINDSO01,2,1,2047,1.1419740803684073
GLOBAL,SDSINDSO01,2,1,2049,15.472095822983714
GLOBAL,SDSINDSO01,3,1,2031,0.00144
GLOBAL,SDSINDSO01,3,1,2035,0.00144
GLOBAL,SDSINDSO01,3,1,2038,0.00144
GLOBAL,SDSINDSO01,3,1,2040,0.00144
GLOBAL,SDSINDSO01,3,1,2047,2.2853881607368134
GLOBAL,SDSINDSO01,3,1,2049,30.945631645967428
GLOBAL,SDSINDSO01,3,1,2050,30.945631645967428
GLOBAL,SDSINDSO01,4,1,2030,0.00144
GLOBAL,SDSINDSO01,4,1,2031,0.00144
GLOBAL,SDSINDSO01,4,1,2032,0.00144
GLOBAL,SDSINDSO01,4,1,2034,0.00144
GLOBAL,SDSINDSO01,4,1,2036,0.00144
GLOBAL,SDSINDSO01,4,1,2038,0.00144
GLOBAL,SDSINDSO01,4,1,2039,0.00144
GLOBAL,SDSINDSO01,4,1,2043,0.00144
GLOBAL,SDSINDSO01,4,1,2045,0.00144
GLOBAL,SDSINDSO01,4,1,2047,2.2853881607368134
GLOBAL,SDSINDSO01,4,1,2048,4.474690937437117
GLOBAL,SDSINDSO01,4,1,2049,4.836782768477488
GLOBAL,SDSINDSO01,4,1,2050,4.836782768167048
GLOBAL,SDSINDWE01,1,1,2031,0.0008099999999999
GLOBAL,SDSINDWE01,1,1,2035,0.0008099999999999
GLOBAL,SDSINDWE01,1,1,2038,0.0008099999999999
GLOBAL,SDSINDWE01,1,1,2041,-1.4525579741846167e-10
GLOBAL,SDSINDWE01,1,1,2046,27.810817243202383
GLOBAL,SDSINDWE01,1,1,2048,101.57478493610176
GLOBAL,SDSINDWE01,1,1,2050,101.57478493610176
GLOBAL,SDSINDWE01,2,1,2042,1.7263208763537707e-08
GLOBAL,SDSINDWE01,2,1,2043,1.7263207574384765e-08
GLOBAL,SDSINDWE01,2,1,2047,50.78698746805088
GLOBAL,SDSINDWE01,2,1,2048,50.786987468050874
GLOBAL,SDSINDWE01,2,1,2049,42.42079422913406
GLOBAL,SDSINDWE01,2,1,2050,14.221956916333102
GLOBAL,SDSINDWE01,3,1,2030,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2031,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2036,0.000810013018376
GLOBAL,SDSINDWE01,3,1,2037,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2038,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2039,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2040,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2042,0.0008099999999999
GLOBAL,SDSINDWE01,3,1,2044,0.000810013018376
GLOBAL,SDSINDWE01,3,1,2047,101.57478493610176
GLOBAL,SDSINDWE01,3,1,2048,101.57478493610176
GLOBAL,SDSINDWE01,3,1,2049,12.700911469818202
GLOBAL,SDSINDWE01,4,1,2033,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2036,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2037,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2038,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2039,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2042,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2043,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2044,0.0008099999999999
GLOBAL,SDSINDWE01,4,1,2046,24.348321677314075
GLOBAL,SDSINDWE01,4,1,2047,34.473680181734125
GLOBAL,SDSINDWE01,4,1,2048,73.60526504137144
GLOBAL,SDSINDWE01,4,1,2049,101.57478493610176
GLOBAL,SDSINDWE01,4,1,2050,101.57478493610176
GLOBAL,SDSNPLXX01,2,1,2048,-1.204961574075014e-13
GLOBAL,SDSNPLXX01,2,1,2049,2.6112435094205465e-13
