REGION,STORAGE,SEASON,DAYTYPE,YEAR,VALUE
GLOBAL,LDSINDNO01,2,1,2045,6.455812695191353e-09
GLOBAL,LDSINDNO01,2,1,2046,6.455812695191353e-09
GLOBAL,LDSINDNO01,2,1,2047,6.455812695191353e-09
GLOBAL,LDSINDNO01,2,1,2048,6.455812695191353e-09
GLOBAL,LDSINDNO01,2,1,2049,6.455812695191353e-09
GLOBAL,LDSINDNO01,2,1,2050,6.455812696926077e-09
GLOBAL,LDSINDNO01,3,1,2030,-1.4399999037368466e-07
GLOBAL,LDSINDNO01,3,1,2031,-1.4399999037628677e-07
GLOBAL,LDSINDNO01,3,1,2032,-1.4399999037194996e-07
GLOBAL,LDSINDNO01,3,1,2033,-1.4399999037358326e-07
GLOBAL,LDSINDNO01,3,1,2034,-1.4399999037390005e-07
GLOBAL,LDSINDNO01,3,1,2035,-1.439999903747674e-07
GLOBAL,LDSINDNO01,3,1,2036,-1.4399999036934785e-07
GLOBAL,LDSINDNO01,3,1,2037,-1.5045580263606253e-07
GLOBAL,LDSINDNO01,3,1,2038,-1.4399999037238364e-07
GLOBAL,LDSINDNO01,3,1,2042,-1.5045580264089057e-07
GLOBAL,LDSINDNO01,3,1,2043,-1.5045580263606253e-07
GLOBAL,LDSINDNO01,3,1,2045,-1.869382115632368e-07
GLOBAL,LDSINDNO01,3,1,2046,-1.869382115667062e-07
GLOBAL,LDSINDNO01,3,1,2047,-1.8693821156376409e-07
GLOBAL,LDSINDNO01,3,1,2048,-1.8693821156150206e-07
GLOBAL,LDSINDNO01,3,1,2049,-3.930857258617471e-08
GLOBAL,LDSINDNO01,3,1,2050,-3.9308546110825016e-08
GLOBAL,LDSINDNO01,4,1,2030,-1.4399999037368466e-07
GLOBAL,LDSINDNO01,4,1,2031,-1.4399999037628677e-07
GLOBAL,LDSINDNO01,4,1,2032,-1.4399999037194996e-07
GLOBAL,LDSINDNO01,4,1,2033,-1.4399999037358326e-07
GLOBAL,LDSINDNO01,4,1,2034,-1.4399999037390005e-07
GLOBAL,LDSINDNO01,4,1,2035,-1.439999903747674e-07
GLOBAL,LDSINDNO01,4,1,2036,-1.4399999036934785e-07
GLOBAL,LDSINDNO01,4,1,2037,-1.5045580263606253e-07
GLOBAL,LDSINDNO01,4,1,2038,-1.4399999036934785e-07
GLOBAL,LDSINDNO01,4,1,2042,-1.5045580264089057e-07
GLOBAL,LDSINDNO01,4,1,2043,-1.5045580263606253e-07
GLOBAL,LDSINDNO01,4,1,2045,-1.4399999037005502e-07
GLOBAL,LDSINDNO01,4,1,2046,-1.4399999037628677e-07
GLOBAL,LDSINDNO01,4,1,2047,-1.0910285753365501e-07
GLOBAL,LDSINDNO01,4,1,2048,-1.0910285753113689e-07
GLOBAL,LDSINDNO01,4,1,2049,-1.0910285023861545e-07
GLOBAL,LDSINDNO01,4,1,2050,-1.0910296329401381e-07
GLOBAL,LDSINDSO01,1,1,2038,2.869405153135829e-07
GLOBAL,LDSINDSO01,1,1,2039,2.86940515306644e-07
GLOBAL,LDSINDSO01,1,1,2040,3.787200000028579e-07
GLOBAL,LDSINDSO01,1,1,2045,1.0720015333753885e-07
GLOBAL,LDSINDSO01,2,1,2038,2.869405153135829e-07
GLOBAL,LDSINDSO01,2,1,2039,3.0391930269657585e-07
GLOBAL,LDSINDSO01,2,1,2040,3.956987873927898e-07
GLOBAL,LDSINDSO01,2,1,2041,6.1975801886327e-09
GLOBAL,LDSINDSO01,2,1,2042,6.1975801886327e-09
GLOBAL,LDSINDSO01,2,1,2043,2.5823250785969587e-09
GLOBAL,LDSINDSO01,2,1,2045,1.0720016391021757e-07
GLOBAL,LDSINDSO01,2,1,2046,2.5823250785969587e-09
GLOBAL,LDSINDSO01,2,1,2047,2.5823250785969587e-09
GLOBAL,LDSINDSO01,3,1,2030,-3.7871997468630347e-07
GLOBAL,LDSINDSO01,3,1,2031,-3.7871997468630347e-07
GLOBAL,LDSINDSO01,3,1,2032,-3.7871997468630347e-07
GLOBAL,LDSINDSO01,3,1,2033,-3.7871997468630347e-07
GLOBAL,LDSINDSO01,3,1,2034,-3.7871997468630347e-07
GLOBAL,LDSINDSO01,3,1,2035,-3.7871997468630347e-07
GLOBAL,LDSINDSO01,3,1,2036,-3.7871960756659516e-07
GLOBAL,LDSINDSO01,3,1,2037,-1.203603332902703e-07
GLOBAL,LDSINDSO01,3,1,2041,-1.0473874322887664e-07
GLOBAL,LDSINDSO01,3,1,2042,-3.773622968105081e-08
GLOBAL,LDSINDSO01,3,1,2043,-7.477529849649056e-08
GLOBAL,LDSINDSO01,3,1,2044,-7.73576202929907e-08
GLOBAL,LDSINDSO01,3,1,2045,2.9842983226106845e-08
GLOBAL,LDSINDSO01,3,1,2046,2.7917713976258448e-08
GLOBAL,LDSINDSO01,3,1,2047,2.98429832259382e-08
GLOBAL,LDSINDSO01,4,1,2030,-3.7871997468630347e-07
GLOBAL,LDSINDSO01,4,1,2031,-3.7871997468630347e-07
GLOBAL,LDSINDSO01,4,1,2032,-3.7871997468630347e-07
GLOBAL,LDSINDSO01,4,1,2033,-3.7871997468630347e-07
GLOBAL,LDSINDSO01,4,1,2034,-3.7871997468630347e-07
GLOBAL,LDSINDSO01,4,1,2035,-3.7871997468630347e-07
GLOBAL,LDSINDSO01,4,1,2036,-3.7871960756659516e-07
GLOBAL,LDSINDSO01,4,1,2037,-1.2036009994406482e-07
GLOBAL,LDSINDSO01,4,1,2041,-1.0473874322887664e-07
GLOBAL,LDSINDSO01,4,1,2042,-3.773622968105081e-08
GLOBAL,LDSINDWE01,1,1,2037,-1.2524276633146814e-08
GLOBAL,LDSINDWE01,1,1,2038,-1.2524276633146814e-08
GLOBAL,LDSINDWE01,1,1,2039,2.79359999997425e-07
GLOBAL,LDSINDWE01,1,1,2042,2.7936000000783334e-07
GLOBAL,LDSINDWE01,1,1,2043,2.7936000000783334e-07
GLOBAL,LDSINDWE01,2,1,2035,1.2601387724964221e-08
GLOBAL,LDSINDWE01,2,1,2039,2.9188427663057187e-07
GLOBAL,LDSINDWE01,2,1,2040,1.2524276633146814e-08
GLOBAL,LDSINDWE01,2,1,2041,1.2524276633146814e-08
GLOBAL,LDSINDWE01,2,1,2042,2.9188425408926305e-07
GLOBAL,LDSINDWE01,2,1,2043,2.793600501135863e-07
GLOBAL,LDSINDWE01,2,1,2044,1.2524276633146814e-08
GLOBAL,LDSINDWE01,2,1,2045,1.2524276633146814e-08
GLOBAL,LDSINDWE01,2,1,2046,1.2524276633146814e-08
GLOBAL,LDSINDWE01,2,1,2047,1.2524276633146814e-08
GLOBAL,LDSINDWE01,2,1,2048,1.2524276633146814e-08
GLOBAL,LDSINDWE01,2,1,2049,1.2524276633146814e-08
GLOBAL,LDSINDWE01,2,1,2050,1.2524276633146814e-08
GLOBAL,LDSINDWE01,3,1,2030,-2.810799812104359e-07
GLOBAL,LDSINDWE01,3,1,2031,-2.8107970873999384e-07
GLOBAL,LDSINDWE01,3,1,2032,-2.810799812121706e-07
GLOBAL,LDSINDWE01,3,1,2033,-2.8107885689625245e-07
GLOBAL,LDSINDWE01,3,1,2034,-2.8107970873999384e-07
GLOBAL,LDSINDWE01,3,1,2035,-2.8107998121181484e-07
GLOBAL,LDSINDWE01,3,1,2036,-2.7935913469306906e-07
GLOBAL,LDSINDWE01,3,1,2037,-8.878290744598893e-08
GLOBAL,LDSINDWE01,3,1,2038,-2.918842571114633e-07
GLOBAL,LDSINDWE01,3,1,2040,-2.793588638923261e-07
GLOBAL,LDSINDWE01,3,1,2041,-7.625863080937267e-08
GLOBAL,LDSINDWE01,3,1,2044,-2.793588639027345e-07
GLOBAL,LDSINDWE01,3,1,2045,-3.6266013042976497e-07
GLOBAL,LDSINDWE01,3,1,2046,-3.626601304332344e-07
GLOBAL,LDSINDWE01,3,1,2047,-3.626601304332344e-07
GLOBAL,LDSINDWE01,3,1,2048,-1.3462039524445024e-07
GLOBAL,LDSINDWE01,3,1,2049,-7.625863080937267e-08
GLOBAL,LDSINDWE01,3,1,2050,-7.625857943727164e-08
GLOBAL,LDSINDWE01,4,1,2030,-2.810799812104359e-07
GLOBAL,LDSINDWE01,4,1,2031,-2.8107970873999384e-07
GLOBAL,LDSINDWE01,4,1,2032,-2.810799812121706e-07
GLOBAL,LDSINDWE01,4,1,2033,-2.8107885689625245e-07
GLOBAL,LDSINDWE01,4,1,2034,-2.8107970873999384e-07
GLOBAL,LDSINDWE01,4,1,2035,-2.8107998121181484e-07
GLOBAL,LDSINDWE01,4,1,2036,-2.7935913469306906e-07
GLOBAL,LDSINDWE01,4,1,2037,-8.878290744598893e-08
GLOBAL,LDSINDWE01,4,1,2038,-2.918842571114633e-07
GLOBAL,LDSINDWE01,4,1,2040,-2.793588638923261e-07
GLOBAL,LDSINDWE01,4,1,2041,-7.62586410050947e-08
GLOBAL,LDSINDWE01,4,1,2044,-2.793588639027345e-07
GLOBAL,LDSINDWE01,4,1,2045,-2.793599813148837e-07
GLOBAL,LDSINDWE01,4,1,2046,-2.793599813265963e-07
GLOBAL,LDSINDWE01,4,1,2047,-2.793591346946242e-07
GLOBAL,LDSINDWE01,4,1,2048,-2.793588638923261e-07
GLOBAL,LDSINDWE01,4,1,2049,-2.209971096539532e-07
GLOBAL,LDSINDWE01,4,1,2050,-2.209972061253951e-07
GLOBAL,SDSINDNO01,1,1,2032,8.100656981573777e-09
GLOBAL,SDSINDNO01,1,1,2033,-2.797518834966005e-10
GLOBAL,SDSINDNO01,1,1,2034,8.100658434187849e-09
GLOBAL,SDSINDNO01,1,1,2035,8.100656981573777e-09
GLOBAL,SDSINDNO01,1,1,2036,-3.024419014112812e-09
GLOBAL,SDSINDNO01,1,1,2039,-2.797518834966005e-10
GLOBAL,SDSINDNO01,1,1,2040,-2.797518834966005e-10
GLOBAL,SDSINDNO01,1,1,2041,-2.797518834966005e-10
GLOBAL,SDSINDNO01,1,1,2042,-3.170816967822641e-09
GLOBAL,SDSINDNO01,1,1,2043,-2.743720395738218e-10
GLOBAL,SDSINDNO01,1,1,2045,2.949183032226014e-09
GLOBAL,SDSINDNO01,2,1,2031,2.797518834966005e-10
GLOBAL,SDSINDNO01,2,1,2032,8.380408865070377e-09
GLOBAL,SDSINDNO01,2,1,2034,8.380408865070377e-09
GLOBAL,SDSINDNO01,2,1,2035,8.380408865070377e-09
GLOBAL,SDSINDNO01,2,1,2036,8.380408865070377e-09
GLOBAL,SDSINDNO01,2,1,2037,2.797518834966005e-10
GLOBAL,SDSINDNO01,2,1,2038,2.797518834966005e-10
GLOBAL,SDSINDNO01,2,1,2042,-2.8964449282488196e-09
GLOBAL,SDSINDNO01,2,1,2044,2.743720395738218e-10
GLOBAL,SDSINDNO01,2,1,2045,3.223555071799836e-09
GLOBAL,SDSINDNO01,2,1,2046,2.743720395738218e-10
GLOBAL,SDSINDNO01,2,1,2047,2.654056330719974e-10
GLOBAL,SDSINDNO01,2,1,2048,2.654056330719974e-10
GLOBAL,SDSINDNO01,2,1,2049,2.654056330719974e-10
GLOBAL,SDSINDNO01,2,1,2050,2.654056330719974e-10
GLOBAL,SDSINDNO01,3,1,2029,-2.0045109379753727e-09
GLOBAL,SDSINDNO01,3,1,2030,-8.380408865070377e-09
GLOBAL,SDSINDNO01,3,1,2031,-8.100656981573777e-09
GLOBAL,SDSINDNO01,3,1,2033,-8.380408865070377e-09
GLOBAL,SDSINDNO01,3,1,2037,-8.100656981573777e-09
GLOBAL,SDSINDNO01,3,1,2038,-8.100656981682197e-09
GLOBAL,SDSINDNO01,3,1,2039,-8.380408865070377e-09
GLOBAL,SDSINDNO01,3,1,2040,-8.380408865070377e-09
GLOBAL,SDSINDNO01,3,1,2041,-8.380408865070377e-09
GLOBAL,SDSINDNO01,3,1,2043,-8.219247156200734e-09
GLOBAL,SDSINDNO01,3,1,2044,-7.944875116518492e-09
GLOBAL,SDSINDNO01,3,1,2046,-7.944873991482467e-09
GLOBAL,SDSINDNO01,3,1,2047,-7.685237586509823e-09
GLOBAL,SDSINDNO01,3,1,2048,-1.418144010534826e-09
GLOBAL,SDSINDNO01,3,1,2049,-7.685237586401404e-09
GLOBAL,SDSINDNO01,3,1,2050,-7.685237586401404e-09
GLOBAL,SDSINDNO01,4,1,2029,-1.5210258111462139e-09
GLOBAL,SDSINDNO01,4,1,2032,8.100656981573777e-09
GLOBAL,SDSINDNO01,4,1,2033,-2.797518834423904e-10
GLOBAL,SDSINDNO01,4,1,2034,8.100658434187849e-09
GLOBAL,SDSINDNO01,4,1,2035,8.100656981573777e-09
GLOBAL,SDSINDNO01,4,1,2036,-3.0244190140586015e-09
GLOBAL,SDSINDNO01,4,1,2039,-2.797518835370082e-10
GLOBAL,SDSINDNO01,4,1,2040,-2.797518835370082e-10
GLOBAL,SDSINDNO01,4,1,2041,-2.797518834966005e-10
GLOBAL,SDSINDNO01,4,1,2042,-3.170816967822641e-09
GLOBAL,SDSINDNO01,4,1,2043,-6.394372039514057e-09
GLOBAL,SDSINDNO01,4,1,2044,-6.119999999940236e-09
GLOBAL,SDSINDNO01,4,1,2045,-3.170816967822641e-09
GLOBAL,SDSINDNO01,4,1,2046,-6.119999999940236e-09
GLOBAL,SDSINDNO01,4,1,2047,-4.485339698398136e-09
GLOBAL,SDSINDNO01,4,1,2048,-4.485339698343925e-09
GLOBAL,SDSINDNO01,4,1,2049,-4.485339698398136e-09
GLOBAL,SDSINDNO01,4,1,2050,-4.485339698464721e-09
GLOBAL,SDSINDSO01,1,1,2033,7.73573030644319e-09
GLOBAL,SDSINDSO01,1,1,2039,-2.7917713976092356e-09
GLOBAL,SDSINDSO01,1,1,2040,-2.5823250785969587e-10
GLOBAL,SDSINDSO01,1,1,2043,7.477529521461057e-09
GLOBAL,SDSINDSO01,2,1,2033,7.73573030644319e-09
GLOBAL,SDSINDSO01,2,1,2038,2.5823250785969587e-10
GLOBAL,SDSINDSO01,2,1,2039,7.735762029320753e-09
GLOBAL,SDSINDSO01,2,1,2041,2.5823250785969587e-10
GLOBAL,SDSINDSO01,2,1,2042,2.5823250785969587e-10
GLOBAL,SDSINDSO01,2,1,2043,7.735762029320753e-09
GLOBAL,SDSINDSO01,2,1,2044,2.5823250785969587e-10
GLOBAL,SDSINDSO01,2,1,2045,2.5823250785969587e-10
GLOBAL,SDSINDSO01,2,1,2046,2.5823250785969587e-10
GLOBAL,SDSINDSO01,2,1,2047,2.5823250785969587e-10
GLOBAL,SDSINDSO01,2,1,2048,1.052749025546226e-08
GLOBAL,SDSINDSO01,2,1,2049,2.5823250785969587e-10
GLOBAL,SDSINDSO01,2,1,2050,2.5823250785969587e-10
GLOBAL,SDSINDSO01,3,1,2030,-7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2031,-7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2032,-7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2034,-7.735762029374963e-09
GLOBAL,SDSINDSO01,3,1,2036,-7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2037,-7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2038,-7.477529521515267e-09
GLOBAL,SDSINDSO01,3,1,2040,-7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2041,-7.477528462505135e-09
GLOBAL,SDSINDSO01,3,1,2042,-7.477528462466585e-09
GLOBAL,SDSINDSO01,3,1,2044,-7.477528462466585e-09
GLOBAL,SDSINDSO01,3,1,2045,-7.477529521515267e-09
GLOBAL,SDSINDSO01,3,1,2046,-7.477528462510642e-09
GLOBAL,SDSINDSO01,3,1,2047,-7.477638064301571e-09
GLOBAL,SDSINDSO01,3,1,2048,2.791771397519286e-09
GLOBAL,SDSINDSO01,3,1,2049,2.791771397555025e-09
GLOBAL,SDSINDSO01,3,1,2050,-1.5723429036096184e-09
GLOBAL,SDSINDSO01,4,1,2033,7.73573030645999e-09
GLOBAL,SDSINDSO01,4,1,2039,-2.7917713976092356e-09
GLOBAL,SDSINDSO01,4,1,2040,-2.5823250785969587e-10
GLOBAL,SDSINDSO01,4,1,2043,7.477529521461057e-09
GLOBAL,SDSINDSO01,4,1,2047,-1.0960178077612517e-13
GLOBAL,SDSINDSO01,4,1,2050,-4.3641143012730635e-09
GLOBAL,SDSINDWE01,1,1,2030,-1.7263489627194692e-08
GLOBAL,SDSINDWE01,1,1,2034,4.351348297524163e-09
GLOBAL,SDSINDWE01,1,1,2035,4.206092511690453e-09
GLOBAL,SDSINDWE01,1,1,2036,-1.4525577127829506e-10
GLOBAL,SDSINDWE01,1,1,2037,-8.37769076133749e-09
GLOBAL,SDSINDWE01,1,1,2039,-1.452557856710789e-10
GLOBAL,SDSINDWE01,1,1,2040,4.206092511853084e-09
GLOBAL,SDSINDWE01,1,1,2043,-1.3689336941276201e-08
GLOBAL,SDSINDWE01,1,1,2044,-1.4525579729914723e-10
GLOBAL,SDSINDWE01,2,1,2030,-1.7263489627194692e-08
GLOBAL,SDSINDWE01,2,1,2034,4.351348297524163e-09
GLOBAL,SDSINDWE01,2,1,2035,4.351348297374294e-09
GLOBAL,SDSINDWE01,2,1,2037,-8.232434975666413e-09
GLOBAL,SDSINDWE01,2,1,2038,1.452557856710789e-10
GLOBAL,SDSINDWE01,2,1,2040,4.351348297524163e-09
GLOBAL,SDSINDWE01,2,1,2041,1.452557856710789e-10
GLOBAL,SDSINDWE01,2,1,2043,-1.3689336941276201e-08
GLOBAL,SDSINDWE01,2,1,2045,1.452557856710789e-10
GLOBAL,SDSINDWE01,2,1,2046,1.452557856710789e-10
GLOBAL,SDSINDWE01,2,1,2047,1.452557856710789e-10
GLOBAL,SDSINDWE01,2,1,2048,1.452557856710789e-10
GLOBAL,SDSINDWE01,2,1,2049,1.452557856710789e-10
GLOBAL,SDSINDWE01,2,1,2050,1.452557856710789e-10
GLOBAL,SDSINDWE01,3,1,2030,-1.7263489627248902e-08
GLOBAL,SDSINDWE01,3,1,2032,-4.351366141513252e-09
GLOBAL,SDSINDWE01,3,1,2033,-4.351366141513252e-09
GLOBAL,SDSINDWE01,3,1,2036,-4.351366141459043e-09
GLOBAL,SDSINDWE01,3,1,2037,-1.2583801117179666e-08
GLOBAL,SDSINDWE01,3,1,2038,-4.2061103558692784e-09
GLOBAL,SDSINDWE01,3,1,2039,-4.351366141513252e-09
GLOBAL,SDSINDWE01,3,1,2041,-4.206109760142198e-09
GLOBAL,SDSINDWE01,3,1,2042,-4.351366141513252e-09
GLOBAL,SDSINDWE01,3,1,2043,-1.804070308278945e-08
GLOBAL,SDSINDWE01,3,1,2044,-4.351366141513252e-09
GLOBAL,SDSINDWE01,3,1,2045,-4.2061103558692784e-09
GLOBAL,SDSINDWE01,3,1,2046,-4.206110355842174e-09
GLOBAL,SDSINDWE01,3,1,2047,-4.206109760196407e-09
GLOBAL,SDSINDWE01,3,1,2048,-4.206109760142198e-09
GLOBAL,SDSINDWE01,3,1,2049,-4.2061097601543956e-09
GLOBAL,SDSINDWE01,3,1,2050,-4.206109760142198e-09
GLOBAL,SDSINDWE01,4,1,2030,-1.7263489627248902e-08
GLOBAL,SDSINDWE01,4,1,2034,4.351348297435159e-09
GLOBAL,SDSINDWE01,4,1,2035,4.2060925117339535e-09
GLOBAL,SDSINDWE01,4,1,2036,-1.4525577133986876e-10
GLOBAL,SDSINDWE01,4,1,2037,-8.377690761364595e-09
GLOBAL,SDSINDWE01,4,1,2039,-1.4525578572528904e-10
GLOBAL,SDSINDWE01,4,1,2040,4.206092511680587e-09
GLOBAL,SDSINDWE01,4,1,2043,-1.3689336941303306e-08
GLOBAL,SDSINDWE01,4,1,2044,-1.452557973804624e-10
GLOBAL,SDSINDWE01,4,1,2050,-2.4548142945081108e-09
GLOBAL,SDSLKAXX01,1,1,2049,2.092548356813495e-12
GLOBAL,SDSLKAXX01,2,1,2049,2.092548356813495e-12
