REGION,STORAGE,SEASON,DAYTYPE,YEAR,VALUE
GLOBAL,LDSINDSO01,4,1,2040,-3.7871997468261073e-07
GLOBAL,LDSINDWE01,1,1,2041,-1.2524276633146814e-08
GLOBAL,LDSINDWE01,1,1,2042,3.6265816629951764e-07
GLOBAL,LDSINDWE01,1,1,2043,-1.2524277641135431e-08
GLOBAL,LDSINDWE01,1,1,2044,2.793600000043639e-07
GLOBAL,LDSINDWE01,1,1,2046,3.6265816629951764e-07
GLOBAL,LDSINDWE01,1,1,2047,3.751824059206044e-07
GLOBAL,LDSINDWE01,2,1,2034,1.2601387724964221e-08
GLOBAL,LDSINDWE01,2,1,2039,1.2524276633146814e-08
GLOBAL,LDSINDWE01,2,1,2040,1.2524276633146814e-08
GLOBAL,LDSINDWE01,2,1,2042,3.751824429326645e-07
GLOBAL,LDSINDWE01,2,1,2044,2.9188427663751076e-07
GLOBAL,LDSINDWE01,2,1,2045,1.2524276633146814e-08
GLOBAL,LDSINDWE01,2,1,2046,3.751824429326645e-07
GLOBAL,LDSINDWE01,2,1,2047,3.751824429263849e-07
GLOBAL,LDSINDWE01,3,1,2032,-3.751844584176656e-07
GLOBAL,LDSINDWE01,3,1,2033,-3.7518445842807396e-07
GLOBAL,LDSINDWE01,3,1,2034,-3.625830030020882e-07
GLOBAL,LDSINDWE01,3,1,2035,-2.810799812139053e-07
GLOBAL,LDSINDWE01,3,1,2036,-3.7518445842242505e-07
GLOBAL,LDSINDWE01,3,1,2037,-3.751844584246045e-07
GLOBAL,LDSINDWE01,3,1,2038,-3.751844584246045e-07
GLOBAL,LDSINDWE01,3,1,2039,-3.626601817845188e-07
GLOBAL,LDSINDWE01,3,1,2040,-3.626601817845188e-07
GLOBAL,LDSINDWE01,3,1,2041,-3.751844584176656e-07
GLOBAL,LDSINDWE01,3,1,2043,-3.751844584176656e-07
GLOBAL,LDSINDWE01,3,1,2044,-8.329861376879129e-08
GLOBAL,LDSINDWE01,3,1,2045,-3.626601817845188e-07
GLOBAL,LDSINDWE01,3,1,2048,-3.751844584176656e-07
GLOBAL,LDSINDWE01,3,1,2049,-3.751844584176656e-07
GLOBAL,LDSINDWE01,3,1,2050,-2.864015509716767e-07
GLOBAL,LDSINDWE01,4,1,2032,-2.810799812102165e-07
GLOBAL,LDSINDWE01,4,1,2033,-2.810799812096923e-07
GLOBAL,LDSINDWE01,4,1,2034,-2.8107998121101667e-07
GLOBAL,LDSINDWE01,4,1,2035,-2.810799812139053e-07
GLOBAL,LDSINDWE01,4,1,2036,-2.7935998132833095e-07
GLOBAL,LDSINDWE01,4,1,2037,-2.793599813260111e-07
GLOBAL,LDSINDWE01,4,1,2038,-2.7935998132833095e-07
GLOBAL,LDSINDWE01,4,1,2039,-2.7935998132620014e-07
GLOBAL,LDSINDWE01,4,1,2040,-2.7935998132620014e-07
GLOBAL,LDSINDWE01,4,1,2041,-2.918842571241713e-07
GLOBAL,LDSINDWE01,4,1,2042,8.329816072322194e-08
GLOBAL,LDSINDWE01,4,1,2043,-2.918842581303109e-07
GLOBAL,LDSINDWE01,4,1,2045,-2.7935998132833095e-07
GLOBAL,LDSINDWE01,4,1,2046,8.329816072322194e-08
GLOBAL,LDSINDWE01,4,1,2047,9.582239950817196e-08
GLOBAL,LDSINDWE01,4,1,2048,-2.7935998133039665e-07
GLOBAL,LDSINDWE01,4,1,2049,-2.793599813271612e-07
GLOBAL,LDSINDWE01,4,1,2050,-2.793597105237773e-07
GLOBAL,SDSINDNO01,1,1,2033,8.380408865070377e-09
GLOBAL,SDSINDNO01,1,1,2034,8.380374498951486e-09
GLOBAL,SDSINDNO01,1,1,2037,-2.797518834966005e-10
GLOBAL,SDSINDNO01,1,1,2038,8.380408865070377e-09
GLOBAL,SDSINDNO01,1,1,2040,-2.797518834966005e-10
GLOBAL,SDSINDNO01,1,1,2042,-2.7437206172590504e-10
GLOBAL,SDSINDNO01,1,1,2044,-2.743720395738218e-10
GLOBAL,SDSINDNO01,1,1,2046,-2.743720395738218e-10
GLOBAL,SDSINDNO01,1,1,2047,7.950644307958173e-09
GLOBAL,SDSINDNO01,2,1,2033,8.380408865070377e-09
GLOBAL,SDSINDNO01,2,1,2034,8.380374498951486e-09
GLOBAL,SDSINDNO01,2,1,2035,8.38037449864679e-09
GLOBAL,SDSINDNO01,2,1,2038,8.380408865070377e-09
GLOBAL,SDSINDNO01,2,1,2039,2.797518834966005e-10
GLOBAL,SDSINDNO01,2,1,2045,2.743720395738218e-10
GLOBAL,SDSINDNO01,2,1,2047,7.950644307958173e-09
GLOBAL,SDSINDNO01,3,1,2036,-8.380408865070377e-09
GLOBAL,SDSINDNO01,3,1,2037,-8.380408865124589e-09
GLOBAL,SDSINDNO01,3,1,2039,-8.100655834386109e-09
GLOBAL,SDSINDNO01,3,1,2040,-2.7975188354663003e-10
GLOBAL,SDSINDNO01,3,1,2042,-8.219247156200734e-09
GLOBAL,SDSINDNO01,3,1,2044,-8.219247156200734e-09
GLOBAL,SDSINDNO01,3,1,2045,-7.944875116626914e-09
GLOBAL,SDSINDNO01,3,1,2046,-8.219247156200734e-09
GLOBAL,SDSINDNO01,3,1,2049,-7.950644307958173e-09
GLOBAL,SDSINDNO01,4,1,2033,8.380408865070377e-09
GLOBAL,SDSINDNO01,4,1,2034,8.380374498731446e-09
GLOBAL,SDSINDNO01,4,1,2037,-2.797518834285467e-10
GLOBAL,SDSINDNO01,4,1,2038,8.380408865070377e-09
GLOBAL,SDSINDNO01,4,1,2040,-2.7975188354663003e-10
GLOBAL,SDSINDNO01,4,1,2042,-2.743720618222721e-10
GLOBAL,SDSINDNO01,4,1,2044,-2.743720396280319e-10
GLOBAL,SDSINDNO01,4,1,2046,-2.743720396280319e-10
GLOBAL,SDSINDNO01,4,1,2047,7.950644307795542e-09
GLOBAL,SDSINDSO01,1,1,2040,-7.735762029320753e-09
GLOBAL,SDSINDSO01,1,1,2041,-2.5823250785969587e-10
GLOBAL,SDSINDSO01,1,1,2045,-7.735762029320753e-09
GLOBAL,SDSINDSO01,1,1,2047,7.735762029320753e-09
GLOBAL,SDSINDSO01,2,1,2042,2.5823250785969587e-10
GLOBAL,SDSINDSO01,2,1,2044,2.5823250785969587e-10
GLOBAL,SDSINDSO01,2,1,2046,7.735762029320753e-09
GLOBAL,SDSINDSO01,2,1,2047,7.735762029320753e-09
GLOBAL,SDSINDSO01,2,1,2050,7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2033,-7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2036,-7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2037,-7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2039,-7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2040,-7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2041,-7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2042,-7.477529521461057e-09
GLOBAL,SDSINDSO01,3,1,2045,-7.735762029320753e-09
GLOBAL,SDSINDSO01,3,1,2049,-7.735762029320753e-09
GLOBAL,SDSINDSO01,4,1,2040,-7.735762029320753e-09
GLOBAL,SDSINDSO01,4,1,2041,-2.5823250785969587e-10
GLOBAL,SDSINDSO01,4,1,2045,-7.735762029320753e-09
GLOBAL,SDSINDSO01,4,1,2047,7.735762029320753e-09
GLOBAL,SDSINDWE01,1,1,2033,-4.351366141459043e-09
GLOBAL,SDSINDWE01,1,1,2034,4.206092511690453e-09
GLOBAL,SDSINDWE01,1,1,2035,-1.6832461628083357e-08
GLOBAL,SDSINDWE01,1,1,2039,4.206092511853084e-09
GLOBAL,SDSINDWE01,1,1,2040,-1.7058056326832438e-08
GLOBAL,SDSINDWE01,1,1,2041,4.206110355842174e-09
GLOBAL,SDSINDWE01,1,1,2042,4.206110355842174e-09
GLOBAL,SDSINDWE01,1,1,2045,4.206110355842174e-09
GLOBAL,SDSINDWE01,1,1,2050,4.350964069501501e-09
GLOBAL,SDSINDWE01,2,1,2032,4.351348297524163e-09
GLOBAL,SDSINDWE01,2,1,2034,4.351348297374294e-09
GLOBAL,SDSINDWE01,2,1,2035,-1.6687205842412278e-08
GLOBAL,SDSINDWE01,2,1,2037,1.452557856710789e-10
GLOBAL,SDSINDWE01,2,1,2039,4.351348297524163e-09
GLOBAL,SDSINDWE01,2,1,2040,-1.2706690185346292e-08
GLOBAL,SDSINDWE01,2,1,2041,4.351366141513252e-09
GLOBAL,SDSINDWE01,2,1,2042,4.351366141513252e-09
GLOBAL,SDSINDWE01,2,1,2045,4.351366141513252e-09
GLOBAL,SDSINDWE01,2,1,2046,1.452557856710789e-10
GLOBAL,SDSINDWE01,2,1,2050,4.351342765826789e-09
GLOBAL,SDSINDWE01,3,1,2033,-4.351366141513252e-09
GLOBAL,SDSINDWE01,3,1,2035,-1.6832461628110462e-08
GLOBAL,SDSINDWE01,3,1,2037,-4.2061103558299766e-09
GLOBAL,SDSINDWE01,3,1,2038,-4.351366141487999e-09
GLOBAL,SDSINDWE01,3,1,2040,-1.7058056326859543e-08
GLOBAL,SDSINDWE01,3,1,2043,-4.351366141513252e-09
GLOBAL,SDSINDWE01,3,1,2044,-4.351366141513252e-09
GLOBAL,SDSINDWE01,3,1,2046,-4.206110355842174e-09
GLOBAL,SDSINDWE01,3,1,2047,-4.351366141513252e-09
GLOBAL,SDSINDWE01,3,1,2048,-4.351366141513252e-09
GLOBAL,SDSINDWE01,4,1,2033,-4.351366141513252e-09
GLOBAL,SDSINDWE01,4,1,2034,4.206092511756218e-09
GLOBAL,SDSINDWE01,4,1,2035,-1.6832461628110462e-08
GLOBAL,SDSINDWE01,4,1,2039,4.2060925117601635e-09
GLOBAL,SDSINDWE01,4,1,2040,-1.7058056326859543e-08
GLOBAL,SDSINDWE01,4,1,2041,4.206110355815068e-09
GLOBAL,SDSINDWE01,4,1,2042,4.206110355815068e-09
GLOBAL,SDSINDWE01,4,1,2045,4.206110355815068e-09
GLOBAL,SDSINDWE01,4,1,2050,4.3513423367177065e-09
