REGION,STORAGE,YEAR,VALUE
GLOBAL,LDSINDSO01,2023,52694.444444444445
GLOBAL,LDSINDSO01,2024,52694.444444444445
GLOBAL,LDSINDSO01,2025,52694.444444444445
GLOBAL,LDSINDSO01,2026,52694.444444444445
GLOBAL,LDSINDSO01,2027,52694.444444444445
GLOBAL,LDSINDSO01,2028,52694.444444444445
GLOBAL,LDSINDSO01,2029,52694.444444444445
GLOBAL,LDSINDSO01,2030,52694.444444444445
GLOBAL,LDSINDSO01,2031,52694.444444444445
GLOBAL,LDSINDSO01,2032,52694.444444444445
GLOBAL,LDSINDSO01,2033,52694.444444444445
GLOBAL,LDSINDSO01,2034,52694.444444444445
GLOBAL,LDSINDSO01,2035,52694.444444444445
GLOBAL,LDSINDSO01,2036,52694.444444444445
GLOBAL,LDSINDSO01,2037,52694.444444444445
GLOBAL,LDSINDSO01,2038,52694.444444444445
GLOBAL,LDSINDSO01,2039,52694.444444444445
GLOBAL,LDSINDSO01,2040,52694.444444444445
GLOBAL,LDSINDSO01,2041,52694.444444444445
GLOBAL,LDSINDSO01,2042,52694.444444444445
GLOBAL,LDSINDSO01,2043,52694.444444444445
GLOBAL,LDSINDSO01,2044,52694.444444444445
GLOBAL,LDSINDSO01,2045,52694.444444444445
GLOBAL,LDSINDSO01,2046,52694.444444444445
GLOBAL,LDSINDSO01,2047,52694.444444444445
GLOBAL,LDSINDSO01,2048,52694.444444444445
GLOBAL,LDSINDSO01,2049,52694.444444444445
GLOBAL,LDSINDSO01,2050,52694.444444444445
GLOBAL,LDSINDWE01,2023,52694.444444444445
GLOBAL,LDSINDWE01,2024,52694.444444444445
GLOBAL,LDSINDWE01,2025,52694.444444444445
GLOBAL,LDSINDWE01,2026,52694.444444444445
GLOBAL,LDSINDWE01,2027,52694.444444444445
GLOBAL,LDSINDWE01,2028,52694.444444444445
GLOBAL,LDSINDWE01,2029,52694.444444444445
GLOBAL,LDSINDWE01,2030,52694.444444444445
GLOBAL,LDSINDWE01,2031,52694.444444444445
GLOBAL,LDSINDWE01,2032,52694.444444444445
GLOBAL,LDSINDWE01,2033,52694.444444444445
GLOBAL,LDSINDWE01,2034,52694.444444444445
GLOBAL,LDSINDWE01,2035,52694.444444444445
GLOBAL,LDSINDWE01,2036,52694.444444444445
GLOBAL,LDSINDWE01,2037,52694.444444444445
GLOBAL,LDSINDWE01,2038,52694.444444444445
GLOBAL,LDSINDWE01,2039,52694.444444444445
GLOBAL,LDSINDWE01,2040,52694.444444444445
GLOBAL,LDSINDWE01,2041,52694.444444444445
GLOBAL,LDSINDWE01,2042,52694.444444444445
GLOBAL,LDSINDWE01,2043,52694.444444444445
GLOBAL,LDSINDWE01,2044,52694.444444444445
GLOBAL,LDSINDWE01,2045,52694.444444444445
GLOBAL,LDSINDWE01,2046,52694.444444444445
GLOBAL,LDSINDWE01,2047,52694.444444444445
GLOBAL,LDSINDWE01,2048,52694.444444444445
GLOBAL,LDSINDWE01,2049,52694.444444444445
GLOBAL,LDSINDWE01,2050,52694.444444444445
GLOBAL,LDSLKAXX01,2023,52694.444444444445
GLOBAL,LDSLKAXX01,2024,52694.444444444445
GLOBAL,LDSLKAXX01,2025,52694.444444444445
GLOBAL,LDSLKAXX01,2026,52694.444444444445
GLOBAL,LDSLKAXX01,2027,52694.444444444445
GLOBAL,LDSLKAXX01,2028,52694.444444444445
GLOBAL,LDSLKAXX01,2029,52694.444444444445
GLOBAL,LDSLKAXX01,2030,52694.444444444445
GLOBAL,LDSLKAXX01,2031,52694.444444444445
GLOBAL,LDSLKAXX01,2032,52694.444444444445
GLOBAL,LDSLKAXX01,2033,52694.444444444445
GLOBAL,LDSLKAXX01,2034,52694.444444444445
GLOBAL,LDSLKAXX01,2035,52694.444444444445
GLOBAL,LDSLKAXX01,2036,52694.444444444445
GLOBAL,LDSLKAXX01,2037,52694.444444444445
GLOBAL,LDSLKAXX01,2038,52694.444444444445
GLOBAL,LDSLKAXX01,2039,52694.444444444445
GLOBAL,LDSLKAXX01,2040,52694.444444444445
GLOBAL,LDSLKAXX01,2041,52694.444444444445
GLOBAL,LDSLKAXX01,2042,52694.444444444445
GLOBAL,LDSLKAXX01,2043,52694.444444444445
GLOBAL,LDSLKAXX01,2044,52694.444444444445
GLOBAL,LDSLKAXX01,2045,52694.444444444445
GLOBAL,LDSLKAXX01,2046,52694.444444444445
GLOBAL,LDSLKAXX01,2047,52694.444444444445
GLOBAL,LDSLKAXX01,2048,52694.444444444445
GLOBAL,LDSLKAXX01,2049,52694.444444444445
GLOBAL,LDSLKAXX01,2050,52694.444444444445
GLOBAL,LDSMDVXX01,2023,52694.444444444445
GLOBAL,LDSMDVXX01,2024,52694.444444444445
GLOBAL,LDSMDVXX01,2025,52694.444444444445
GLOBAL,LDSMDVXX01,2026,52694.444444444445
GLOBAL,LDSMDVXX01,2027,52694.444444444445
GLOBAL,LDSMDVXX01,2028,52694.444444444445
GLOBAL,LDSMDVXX01,2029,52694.444444444445
GLOBAL,LDSMDVXX01,2030,52694.444444444445
GLOBAL,LDSMDVXX01,2031,52694.444444444445
GLOBAL,LDSMDVXX01,2032,52694.444444444445
GLOBAL,LDSMDVXX01,2033,52694.444444444445
GLOBAL,LDSMDVXX01,2034,52694.444444444445
GLOBAL,LDSMDVXX01,2035,52694.444444444445
GLOBAL,LDSMDVXX01,2036,52694.444444444445
GLOBAL,LDSMDVXX01,2037,52694.444444444445
GLOBAL,LDSMDVXX01,2038,52694.444444444445
GLOBAL,LDSMDVXX01,2039,52694.444444444445
GLOBAL,LDSMDVXX01,2040,52694.444444444445
GLOBAL,LDSMDVXX01,2041,52694.444444444445
GLOBAL,LDSMDVXX01,2042,52694.444444444445
GLOBAL,LDSMDVXX01,2043,52694.444444444445
GLOBAL,LDSMDVXX01,2044,52694.444444444445
GLOBAL,LDSMDVXX01,2045,52694.444444444445
GLOBAL,LDSMDVXX01,2046,52694.444444444445
GLOBAL,LDSMDVXX01,2047,52694.444444444445
GLOBAL,LDSMDVXX01,2048,52694.444444444445
GLOBAL,LDSMDVXX01,2049,52694.444444444445
GLOBAL,LDSMDVXX01,2050,52694.444444444445
GLOBAL,LDSNPLXX01,2023,52694.444444444445
GLOBAL,LDSNPLXX01,2024,52694.444444444445
GLOBAL,LDSNPLXX01,2025,52694.444444444445
GLOBAL,LDSNPLXX01,2026,52694.444444444445
GLOBAL,LDSNPLXX01,2027,52694.444444444445
GLOBAL,LDSNPLXX01,2028,52694.444444444445
GLOBAL,LDSNPLXX01,2029,52694.444444444445
GLOBAL,LDSNPLXX01,2030,52694.444444444445
GLOBAL,LDSNPLXX01,2031,52694.444444444445
GLOBAL,LDSNPLXX01,2032,52694.444444444445
GLOBAL,LDSNPLXX01,2033,52694.444444444445
GLOBAL,LDSNPLXX01,2034,52694.444444444445
GLOBAL,LDSNPLXX01,2035,52694.444444444445
GLOBAL,LDSNPLXX01,2036,52694.444444444445
GLOBAL,LDSNPLXX01,2037,52694.444444444445
GLOBAL,LDSNPLXX01,2038,52694.444444444445
GLOBAL,LDSNPLXX01,2039,52694.444444444445
GLOBAL,LDSNPLXX01,2040,52694.444444444445
GLOBAL,LDSNPLXX01,2041,52694.444444444445
GLOBAL,LDSNPLXX01,2042,52694.444444444445
GLOBAL,LDSNPLXX01,2043,52694.444444444445
GLOBAL,LDSNPLXX01,2044,52694.444444444445
GLOBAL,LDSNPLXX01,2045,52694.444444444445
GLOBAL,LDSNPLXX01,2046,52694.444444444445
GLOBAL,LDSNPLXX01,2047,52694.444444444445
GLOBAL,LDSNPLXX01,2048,52694.444444444445
GLOBAL,LDSNPLXX01,2049,52694.444444444445
GLOBAL,LDSNPLXX01,2050,52694.444444444445
GLOBAL,SDSBGDXX01,2023,111429.51848753887
GLOBAL,SDSBGDXX01,2024,102454.12549573052
GLOBAL,SDSBGDXX01,2025,89256.66180178223
GLOBAL,SDSBGDXX01,2026,85572.81718148474
GLOBAL,SDSBGDXX01,2027,81881.88890945463
GLOBAL,SDSBGDXX01,2028,78183.02068373452
GLOBAL,SDSBGDXX01,2029,74475.21238956777
GLOBAL,SDSBGDXX01,2030,70757.28858517848
GLOBAL,SDSBGDXX01,2031,69468.72492144219
GLOBAL,SDSBGDXX01,2032,68181.36344994344
GLOBAL,SDSBGDXX01,2033,66895.25100671737
GLOBAL,SDSBGDXX01,2034,65610.4368927139
GLOBAL,SDSBGDXX01,2035,64326.97303811562
GLOBAL,SDSBGDXX01,2036,63044.91417997845
GLOBAL,SDSBGDXX01,2037,61764.31805447187
GLOBAL,SDSBGDXX01,2038,60485.245605138174
GLOBAL,SDSBGDXX01,2039,59207.76120875013
GLOBAL,SDSBGDXX01,2040,57931.93292052657
GLOBAL,SDSBGDXX01,2041,56657.83274066987
GLOBAL,SDSBGDXX01,2042,55385.536904419736
GLOBAL,SDSBGDXX01,2043,54115.12619808063
GLOBAL,SDSBGDXX01,2044,52846.686303776616
GLOBAL,SDSBGDXX01,2045,51580.308176028084
GLOBAL,SDSBGDXX01,2046,50316.08845362987
GLOBAL,SDSBGDXX01,2047,49054.1299107533
GLOBAL,SDSBGDXX01,2048,47794.5419517002
GLOBAL,SDSBGDXX01,2049,46537.44115431772
GLOBAL,SDSBGDXX01,2050,45282.951867750824
GLOBAL,SDSBTNXX01,2023,111429.51848753887
GLOBAL,SDSBTNXX01,2024,102454.12549573052
GLOBAL,SDSBTNXX01,2025,89256.66180178223
GLOBAL,SDSBTNXX01,2026,85572.81718148474
GLOBAL,SDSBTNXX01,2027,81881.88890945463
GLOBAL,SDSBTNXX01,2028,78183.02068373452
GLOBAL,SDSBTNXX01,2029,74475.21238956777
GLOBAL,SDSBTNXX01,2030,70757.28858517848
GLOBAL,SDSBTNXX01,2031,69468.72492144219
GLOBAL,SDSBTNXX01,2032,68181.36344994344
GLOBAL,SDSBTNXX01,2033,66895.25100671737
GLOBAL,SDSBTNXX01,2034,65610.4368927139
GLOBAL,SDSBTNXX01,2035,64326.97303811562
GLOBAL,SDSBTNXX01,2036,63044.91417997845
GLOBAL,SDSBTNXX01,2037,61764.31805447187
GLOBAL,SDSBTNXX01,2038,60485.245605138174
GLOBAL,SDSBTNXX01,2039,59207.76120875013
GLOBAL,SDSBTNXX01,2040,57931.93292052657
GLOBAL,SDSBTNXX01,2041,56657.83274066987
GLOBAL,SDSBTNXX01,2042,55385.536904419736
GLOBAL,SDSBTNXX01,2043,54115.12619808063
GLOBAL,SDSBTNXX01,2044,52846.686303776616
GLOBAL,SDSBTNXX01,2045,51580.308176028084
GLOBAL,SDSBTNXX01,2046,50316.08845362987
GLOBAL,SDSBTNXX01,2047,49054.1299107533
GLOBAL,SDSBTNXX01,2048,47794.5419517002
GLOBAL,SDSBTNXX01,2049,46537.44115431772
GLOBAL,SDSBTNXX01,2050,45282.951867750824
GLOBAL,SDSINDEA01,2023,111429.51848753887
GLOBAL,SDSINDEA01,2024,102454.12549573052
GLOBAL,SDSINDEA01,2025,89256.66180178223
GLOBAL,SDSINDEA01,2026,85572.81718148474
GLOBAL,SDSINDEA01,2027,81881.88890945463
GLOBAL,SDSINDEA01,2028,78183.02068373452
GLOBAL,SDSINDEA01,2029,74475.21238956777
GLOBAL,SDSINDEA01,2030,70757.28858517848
GLOBAL,SDSINDEA01,2031,69468.72492144219
GLOBAL,SDSINDEA01,2032,68181.36344994344
GLOBAL,SDSINDEA01,2033,66895.25100671737
GLOBAL,SDSINDEA01,2034,65610.4368927139
GLOBAL,SDSINDEA01,2035,64326.97303811562
GLOBAL,SDSINDEA01,2036,63044.91417997845
GLOBAL,SDSINDEA01,2037,61764.31805447187
GLOBAL,SDSINDEA01,2038,60485.245605138174
GLOBAL,SDSINDEA01,2039,59207.76120875013
GLOBAL,SDSINDEA01,2040,57931.93292052657
GLOBAL,SDSINDEA01,2041,56657.83274066987
GLOBAL,SDSINDEA01,2042,55385.536904419736
GLOBAL,SDSINDEA01,2043,54115.12619808063
GLOBAL,SDSINDEA01,2044,52846.686303776616
GLOBAL,SDSINDEA01,2045,51580.308176028084
GLOBAL,SDSINDEA01,2046,50316.08845362987
GLOBAL,SDSINDEA01,2047,49054.1299107533
GLOBAL,SDSINDEA01,2048,47794.5419517002
GLOBAL,SDSINDEA01,2049,46537.44115431772
GLOBAL,SDSINDEA01,2050,45282.951867750824
GLOBAL,SDSINDNE01,2023,111429.51848753887
GLOBAL,SDSINDNE01,2024,102454.12549573052
GLOBAL,SDSINDNE01,2025,89256.66180178223
GLOBAL,SDSINDNE01,2026,85572.81718148474
GLOBAL,SDSINDNE01,2027,81881.88890945463
GLOBAL,SDSINDNE01,2028,78183.02068373452
GLOBAL,SDSINDNE01,2029,74475.21238956777
GLOBAL,SDSINDNE01,2030,70757.28858517848
GLOBAL,SDSINDNE01,2031,69468.72492144219
GLOBAL,SDSINDNE01,2032,68181.36344994344
GLOBAL,SDSINDNE01,2033,66895.25100671737
GLOBAL,SDSINDNE01,2034,65610.4368927139
GLOBAL,SDSINDNE01,2035,64326.97303811562
GLOBAL,SDSINDNE01,2036,63044.91417997845
GLOBAL,SDSINDNE01,2037,61764.31805447187
GLOBAL,SDSINDNE01,2038,60485.245605138174
GLOBAL,SDSINDNE01,2039,59207.76120875013
GLOBAL,SDSINDNE01,2040,57931.93292052657
GLOBAL,SDSINDNE01,2041,56657.83274066987
GLOBAL,SDSINDNE01,2042,55385.536904419736
GLOBAL,SDSINDNE01,2043,54115.12619808063
GLOBAL,SDSINDNE01,2044,52846.686303776616
GLOBAL,SDSINDNE01,2045,51580.308176028084
GLOBAL,SDSINDNE01,2046,50316.08845362987
GLOBAL,SDSINDNE01,2047,49054.1299107533
GLOBAL,SDSINDNE01,2048,47794.5419517002
GLOBAL,SDSINDNE01,2049,46537.44115431772
GLOBAL,SDSINDNE01,2050,45282.951867750824
GLOBAL,SDSINDNO01,2023,111429.51848753887
GLOBAL,SDSINDNO01,2024,102454.12549573052
GLOBAL,SDSINDNO01,2025,89256.66180178223
GLOBAL,SDSINDNO01,2026,85572.81718148474
GLOBAL,SDSINDNO01,2027,81881.88890945463
GLOBAL,SDSINDNO01,2028,78183.02068373452
GLOBAL,SDSINDNO01,2029,74475.21238956777
GLOBAL,SDSINDNO01,2030,70757.28858517848
GLOBAL,SDSINDNO01,2031,69468.72492144219
GLOBAL,SDSINDNO01,2032,68181.36344994344
GLOBAL,SDSINDNO01,2033,66895.25100671737
GLOBAL,SDSINDNO01,2034,65610.4368927139
GLOBAL,SDSINDNO01,2035,64326.97303811562
GLOBAL,SDSINDNO01,2036,63044.91417997845
GLOBAL,SDSINDNO01,2037,61764.31805447187
GLOBAL,SDSINDNO01,2038,60485.245605138174
GLOBAL,SDSINDNO01,2039,59207.76120875013
GLOBAL,SDSINDNO01,2040,57931.93292052657
GLOBAL,SDSINDNO01,2041,56657.83274066987
GLOBAL,SDSINDNO01,2042,55385.536904419736
GLOBAL,SDSINDNO01,2043,54115.12619808063
GLOBAL,SDSINDNO01,2044,52846.686303776616
GLOBAL,SDSINDNO01,2045,51580.308176028084
GLOBAL,SDSINDNO01,2046,50316.08845362987
GLOBAL,SDSINDNO01,2047,49054.1299107533
GLOBAL,SDSINDNO01,2048,47794.5419517002
GLOBAL,SDSINDNO01,2049,46537.44115431772
GLOBAL,SDSINDNO01,2050,45282.951867750824
GLOBAL,SDSINDSO01,2023,111429.51848753887
GLOBAL,SDSINDSO01,2024,102454.12549573052
GLOBAL,SDSINDSO01,2025,89256.66180178223
GLOBAL,SDSINDSO01,2026,85572.81718148474
GLOBAL,SDSINDSO01,2027,81881.88890945463
GLOBAL,SDSINDSO01,2028,78183.02068373452
GLOBAL,SDSINDSO01,2029,74475.21238956777
GLOBAL,SDSINDSO01,2030,70757.28858517848
GLOBAL,SDSINDSO01,2031,69468.72492144219
GLOBAL,SDSINDSO01,2032,68181.36344994344
GLOBAL,SDSINDSO01,2033,66895.25100671737
GLOBAL,SDSINDSO01,2034,65610.4368927139
GLOBAL,SDSINDSO01,2035,64326.97303811562
GLOBAL,SDSINDSO01,2036,63044.91417997845
GLOBAL,SDSINDSO01,2037,61764.31805447187
GLOBAL,SDSINDSO01,2038,60485.245605138174
GLOBAL,SDSINDSO01,2039,59207.76120875013
GLOBAL,SDSINDSO01,2040,57931.93292052657
GLOBAL,SDSINDSO01,2041,56657.83274066987
GLOBAL,SDSINDSO01,2042,55385.536904419736
GLOBAL,SDSINDSO01,2043,54115.12619808063
GLOBAL,SDSINDSO01,2044,52846.686303776616
GLOBAL,SDSINDSO01,2045,51580.308176028084
GLOBAL,SDSINDSO01,2046,50316.08845362987
GLOBAL,SDSINDSO01,2047,49054.1299107533
GLOBAL,SDSINDSO01,2048,47794.5419517002
GLOBAL,SDSINDSO01,2049,46537.44115431772
GLOBAL,SDSINDSO01,2050,45282.951867750824
GLOBAL,SDSINDWE01,2023,111429.51848753887
GLOBAL,SDSINDWE01,2024,102454.12549573052
GLOBAL,SDSINDWE01,2025,89256.66180178223
GLOBAL,SDSINDWE01,2026,85572.81718148474
GLOBAL,SDSINDWE01,2027,81881.88890945463
GLOBAL,SDSINDWE01,2028,78183.02068373452
GLOBAL,SDSINDWE01,2029,74475.21238956777
GLOBAL,SDSINDWE01,2030,70757.28858517848
GLOBAL,SDSINDWE01,2031,69468.72492144219
GLOBAL,SDSINDWE01,2032,68181.36344994344
GLOBAL,SDSINDWE01,2033,66895.25100671737
GLOBAL,SDSINDWE01,2034,65610.4368927139
GLOBAL,SDSINDWE01,2035,64326.97303811562
GLOBAL,SDSINDWE01,2036,63044.91417997845
GLOBAL,SDSINDWE01,2037,61764.31805447187
GLOBAL,SDSINDWE01,2038,60485.245605138174
GLOBAL,SDSINDWE01,2039,59207.76120875013
GLOBAL,SDSINDWE01,2040,57931.93292052657
GLOBAL,SDSINDWE01,2041,56657.83274066987
GLOBAL,SDSINDWE01,2042,55385.536904419736
GLOBAL,SDSINDWE01,2043,54115.12619808063
GLOBAL,SDSINDWE01,2044,52846.686303776616
GLOBAL,SDSINDWE01,2045,51580.308176028084
GLOBAL,SDSINDWE01,2046,50316.08845362987
GLOBAL,SDSINDWE01,2047,49054.1299107533
GLOBAL,SDSINDWE01,2048,47794.5419517002
GLOBAL,SDSINDWE01,2049,46537.44115431772
GLOBAL,SDSINDWE01,2050,45282.951867750824
GLOBAL,SDSLKAXX01,2023,111429.51848753887
GLOBAL,SDSLKAXX01,2024,102454.12549573052
GLOBAL,SDSLKAXX01,2025,89256.66180178223
GLOBAL,SDSLKAXX01,2026,85572.81718148474
GLOBAL,SDSLKAXX01,2027,81881.88890945463
GLOBAL,SDSLKAXX01,2028,78183.02068373452
GLOBAL,SDSLKAXX01,2029,74475.21238956777
GLOBAL,SDSLKAXX01,2030,70757.28858517848
GLOBAL,SDSLKAXX01,2031,69468.72492144219
GLOBAL,SDSLKAXX01,2032,68181.36344994344
GLOBAL,SDSLKAXX01,2033,66895.25100671737
GLOBAL,SDSLKAXX01,2034,65610.4368927139
GLOBAL,SDSLKAXX01,2035,64326.97303811562
GLOBAL,SDSLKAXX01,2036,63044.91417997845
GLOBAL,SDSLKAXX01,2037,61764.31805447187
GLOBAL,SDSLKAXX01,2038,60485.245605138174
GLOBAL,SDSLKAXX01,2039,59207.76120875013
GLOBAL,SDSLKAXX01,2040,57931.93292052657
GLOBAL,SDSLKAXX01,2041,56657.83274066987
GLOBAL,SDSLKAXX01,2042,55385.536904419736
GLOBAL,SDSLKAXX01,2043,54115.12619808063
GLOBAL,SDSLKAXX01,2044,52846.686303776616
GLOBAL,SDSLKAXX01,2045,51580.308176028084
GLOBAL,SDSLKAXX01,2046,50316.08845362987
GLOBAL,SDSLKAXX01,2047,49054.1299107533
GLOBAL,SDSLKAXX01,2048,47794.5419517002
GLOBAL,SDSLKAXX01,2049,46537.44115431772
GLOBAL,SDSLKAXX01,2050,45282.951867750824
GLOBAL,SDSMDVXX01,2023,111429.51848753887
GLOBAL,SDSMDVXX01,2024,102454.12549573052
GLOBAL,SDSMDVXX01,2025,89256.66180178223
GLOBAL,SDSMDVXX01,2026,85572.81718148474
