"source_rule_id","parameter","ordered_parameter_indices","region","technology","semantic_technology_group","canonical_country","year","required_root_present","required_root_value","required_root_state","verified_physical_unit","verified_compiled_unit","root_scenarios_with_actual_change","authority_classification","authority_lineage_class"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRSHPINDEA::2025","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRSHPINDEA","PWR:SHP","IND","2025","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRSHPINDEA::2026","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRSHPINDEA","PWR:SHP","IND","2026","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRSPVBGDXX::2023","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRSPVBGDXX","PWR:SPV","BGD","2023","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRSPVBGDXX::2024","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRSPVBGDXX","PWR:SPV","BGD","2024","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRSPVBGDXX::2025","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRSPVBGDXX","PWR:SPV","BGD","2025","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRSPVBGDXX::2026","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRSPVBGDXX","PWR:SPV","BGD","2026","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRSPVINDEA::2023","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRSPVINDEA","PWR:SPV","IND","2023","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRSPVINDEA::2024","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRSPVINDEA","PWR:SPV","IND","2024","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRSPVINDEA::2025","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRSPVINDEA","PWR:SPV","IND","2025","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRSPVINDEA::2026","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRSPVINDEA","PWR:SPV","IND","2026","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRURNBGDXX::2023","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRURNBGDXX","PWR:URN","BGD","2023","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRURNBGDXX::2024","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRURNBGDXX","PWR:URN","BGD","2024","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRURNBGDXX::2025","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRURNBGDXX","PWR:URN","BGD","2025","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRURNBGDXX::2026","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRURNBGDXX","PWR:URN","BGD","2026","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRURNINDEA::2023","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRURNINDEA","PWR:URN","IND","2023","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRURNINDEA::2024","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRURNINDEA","PWR:URN","IND","2024","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRURNINDEA::2025","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRURNINDEA","PWR:URN","IND","2025","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRURNINDEA::2026","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRURNINDEA","PWR:URN","IND","2026","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWASBGDXX::2023","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWASBGDXX","PWR:WAS","BGD","2023","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWASBGDXX::2024","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWASBGDXX","PWR:WAS","BGD","2024","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWASBGDXX::2025","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWASBGDXX","PWR:WAS","BGD","2025","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWASBGDXX::2026","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWASBGDXX","PWR:WAS","BGD","2026","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWASINDEA::2023","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWASINDEA","PWR:WAS","IND","2023","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWASINDEA::2024","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWASINDEA","PWR:WAS","IND","2024","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWASINDEA::2025","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWASINDEA","PWR:WAS","IND","2025","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWASINDEA::2026","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWASINDEA","PWR:WAS","IND","2026","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWOFBGDXX::2023","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWOFBGDXX","PWR:WOF","BGD","2023","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWOFBGDXX::2024","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWOFBGDXX","PWR:WOF","BGD","2024","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWOFBGDXX::2025","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWOFBGDXX","PWR:WOF","BGD","2025","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWOFBGDXX::2026","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWOFBGDXX","PWR:WOF","BGD","2026","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWOFINDEA::2023","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWOFINDEA","PWR:WOF","IND","2023","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWOFINDEA::2024","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWOFINDEA","PWR:WOF","IND","2024","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWOFINDEA::2025","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWOFINDEA","PWR:WOF","IND","2025","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWOFINDEA::2026","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWOFINDEA","PWR:WOF","IND","2026","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWONBGDXX::2023","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWONBGDXX","PWR:WON","BGD","2023","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWONBGDXX::2024","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWONBGDXX","PWR:WON","BGD","2024","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWONBGDXX::2025","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWONBGDXX","PWR:WON","BGD","2025","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWONBGDXX::2026","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWONBGDXX","PWR:WON","BGD","2026","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWONINDEA::2023","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWONINDEA","PWR:WON","IND","2023","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWONINDEA::2024","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWONINDEA","PWR:WON","IND","2024","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWONINDEA::2025","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWONINDEA","PWR:WON","IND","2025","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacity::GLOBAL::PWRWONINDEA::2026","TotalAnnualMaxCapacity","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","PWRWONINDEA","PWR:WON","IND","2026","true","9999","POSITIVE","GW","GW","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOABGD::2023","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOABGD","MIN:COA","BGD","2023","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOABGD::2024","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOABGD","MIN:COA","BGD","2024","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOABGD::2025","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOABGD","MIN:COA","BGD","2025","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOABGD::2026","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOABGD","MIN:COA","BGD","2026","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOAIND::2023","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOAIND","MIN:COA","IND","2023","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOAIND::2024","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOAIND","MIN:COA","IND","2024","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOAIND::2025","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOAIND","MIN:COA","IND","2025","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOAIND::2026","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOAIND","MIN:COA","IND","2026","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOGBGD::2023","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOGBGD","MIN:COG","BGD","2023","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOGBGD::2024","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOGBGD","MIN:COG","BGD","2024","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOGBGD::2025","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOGBGD","MIN:COG","BGD","2025","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOGBGD::2026","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOGBGD","MIN:COG","BGD","2026","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOGIND::2023","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOGIND","MIN:COG","IND","2023","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOGIND::2024","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOGIND","MIN:COG","IND","2024","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOGIND::2025","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOGIND","MIN:COG","IND","2025","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINCOGIND::2026","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINCOGIND","MIN:COG","IND","2026","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINGASBGD::2023","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINGASBGD","MIN:GAS","BGD","2023","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINGASBGD::2024","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINGASBGD","MIN:GAS","BGD","2024","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
"PWR_MIN_PIN::TotalAnnualMaxCapacityInvestment::GLOBAL::MINGASBGD::2025","TotalAnnualMaxCapacityInvestment","[""REGION"",""TECHNOLOGY"",""YEAR""]","GLOBAL","MINGASBGD","MIN:GAS","BGD","2025","true","0","ZERO","native_supply_capacity_unit","native_supply_capacity_unit","A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE","BENCHMARK_SUPPORTED","ACCEPTED_WS4_BASE_YEAR_PIN_2023_2026"
